5,1555.592
6,1572.808
7,1604.551
8,1683.845
9,1748.453
10,1769.974
11,1792.403
12,1810.100
13,1827.943
14,1840.702
15,1852.086
16,1860.235
17,1870.595
18,1875.920
19,1886.691
20,1899.099
21,1907.423
22,1911.760
23,1919.212
24,1928.204
25,1933.127
26,1939.165
27,1947.207
28,1959.885
29,1967.599
30,1973.891
31,1982.209
32,1989.999
33,1996.230
34,2003.147
35,2012.135
36,2021.150
37,2033.375
38,2037.839
39,2041.900
40,2047.463
41,2051.718
42,2057.584
43,2062.781
44,2068.874
45,2075.444
46,2080.805
47,2088.585
48,2097.415
49,2109.799
50,2117.508
51,2123.263
52,2128.990
53,2133.435
54,2138.988
55,2147.645
56,2154.870
57,2161.806
58,2170.736
59,2178.413
60,2186.857
61,2197.760
62,2206.144
63,2210.244
64,2217.288
65,2223.628
66,2231.613
67,2238.470
68,2253.700
69,2266.588
70,2274.373
71,2280.209
72,2287.432
73,2296.701
74,2301.568
75,2306.336
76,2309.944
77,2315.880
78,2325.867
79,2340.194
80,2355.444
81,2370.770
82,2381.314
83,2388.787
84,2399.618
85,2409.954
86,2420.661
87,2435.155
88,2449.675
89,2460.209
90,2480.156
91,2501.725
92,2518.756
93,2546.342
94,2573.040
95,2606.751
96,2667.647
97,2805.338
98,3146.011
99,4084.949
