5,42.159
6,44.251
7,47.298
8,50.199
9,52.062
10,53.716
11,55.784
12,57.652
13,59.755
14,62.527
15,63.826
16,65.966
17,67.183
18,68.709
19,70.426
20,71.897
21,72.468
22,74.592
23,76.080
24,77.937
25,79.266
26,79.812
27,81.072
28,82.614
29,84.122
30,86.499
31,87.455
32,88.056
33,88.786
34,90.742
35,91.920
36,93.264
37,94.042
38,95.378
39,97.094
40,98.725
41,100.151
42,101.738
43,103.987
44,105.220
45,106.476
46,108.422
47,109.095
48,109.617
49,111.031
50,112.018
51,112.569
52,113.006
53,114.073
54,114.511
55,115.021
56,115.964
57,117.347
58,120.116
59,122.313
60,122.575
61,124.428
62,125.265
63,127.063
64,128.365
65,130.718
66,133.779
67,136.228
68,139.374
69,147.606
70,150.328
71,155.573
72,161.883
73,167.823
74,170.314
75,171.126
76,176.142
77,184.956
78,187.189
79,191.976
80,212.931
81,216.879
82,218.486
83,224.490
84,229.422
85,245.166
86,252.745
87,266.702
88,267.474
89,269.745
90,273.722
91,274.382
92,275.031
93,291.547
94,307.214
95,309.341
96,310.545
97,314.398
98,316.113
99,327.465
