5,308.240
6,355.513
7,390.509
8,411.627
9,430.075
10,452.826
11,467.460
12,488.439
13,511.202
14,530.442
15,545.663
16,555.835
17,575.590
18,592.322
19,603.989
20,620.706
21,639.225
22,661.735
23,682.858
24,692.484
25,716.141
26,737.898
27,749.669
28,770.308
29,782.996
30,786.870
31,810.651
32,828.814
33,843.631
34,862.922
35,892.371
36,910.874
37,916.882
38,928.165
39,946.087
40,955.334
41,962.329
42,996.621
43,1010.156
44,1032.311
45,1046.646
46,1069.175
47,1097.667
48,1117.277
49,1130.222
50,1182.036
51,1191.596
52,1231.414
53,1254.069
54,1267.854
55,1307.097
56,1319.358
57,1342.587
58,1349.980
59,1368.195
60,1371.596
61,1393.113
62,1398.626
63,1440.409
64,1449.880
65,1452.222
66,1483.631
67,1514.349
68,1521.967
69,1534.056
70,1561.079
71,1594.078
72,1656.570
73,1692.643
74,1704.486
75,1715.625
76,1868.047
77,1873.906
78,1988.163
79,2012.538
80,2016.118
81,2051.725
82,2076.337
83,2078.870
84,2092.336
85,2115.720
86,2171.928
87,2248.220
88,2375.561
89,2432.394
90,2445.243
91,2477.688
92,2541.157
93,2578.854
94,2759.210
95,2794.672
96,2849.227
97,2999.619
98,3046.329
99,3125.729
