5,27.857
6,30.125
7,33.189
8,36.817
9,40.509
10,41.888
11,44.575
12,48.652
13,53.365
14,56.955
15,58.219
16,60.201
17,62.348
18,63.298
19,65.390
20,68.016
21,69.734
22,71.227
23,74.800
24,77.452
25,79.025
26,80.570
27,83.797
28,85.546
29,86.600
30,88.785
31,89.777
32,91.293
33,91.792
34,94.100
35,95.222
36,96.633
37,97.312
38,98.051
39,98.835
40,99.301
41,100.104
42,100.697
43,101.575
44,102.426
45,104.130
46,104.423
47,105.709
48,106.770
49,107.323
50,108.049
51,108.567
52,109.394
53,110.300
54,110.773
55,111.835
56,112.529
57,113.363
58,115.414
59,117.770
60,120.307
61,122.889
62,124.431
63,127.133
64,129.439
65,133.394
66,134.965
67,138.041
68,138.757
69,141.231
70,143.665
71,149.114
72,156.922
73,164.826
74,166.232
75,170.734
76,172.373
77,173.065
78,181.863
79,182.578
80,183.865
81,186.438
82,190.689
83,191.606
84,195.794
85,196.868
86,197.374
87,202.279
88,216.247
89,216.828
90,221.479
91,250.722
92,254.432
93,340.587
94,341.748
95,346.269
96,349.789
97,353.047
98,356.498
99,357.807
