6,266.953
7,269.110
8,271.379
9,271.738
10,272.243
11,274.070
12,275.213
13,277.238
14,278.632
15,280.710
16,283.025
17,284.786
18,286.680
19,288.083
20,288.912
21,289.822
22,290.316
23,291.273
24,292.123
25,292.836
26,293.816
27,295.359
28,296.801
29,299.052
30,300.930
31,301.786
32,302.634
33,303.428
34,304.375
35,304.813
36,305.263
37,306.079
38,307.086
39,307.747
40,308.950
41,309.508
42,311.212
43,312.388
44,313.218
45,314.210
46,314.932
47,316.211
48,317.709
49,319.552
50,320.987
51,322.272
52,323.083
53,323.889
54,324.440
55,325.484
56,326.499
57,327.424
58,328.600
59,331.235
60,333.423
61,334.979
62,336.276
63,337.033
64,337.617
65,338.134
66,338.710
67,339.067
68,339.485
69,339.810
70,340.535
71,341.187
72,342.259
73,343.256
74,344.694
75,345.900
76,346.695
77,347.389
78,347.740
79,348.336
80,348.916
81,350.556
82,351.920
83,352.475
84,353.411
85,354.550
86,356.721
87,358.142
88,359.418
89,361.483
90,363.448
91,366.008
92,367.665
93,368.755
94,370.022
95,371.668
96,373.926
97,377.862
98,384.199
99,390.700
