5,1355.165
6,1358.023
7,1363.407
8,1366.743
9,1369.632
10,1371.832
11,1374.128
12,1378.010
13,1381.927
14,1384.833
15,1389.756
16,1393.121
17,1397.239
18,1401.845
19,1404.775
20,1410.992
21,1416.350
22,1417.833
23,1421.234
24,1422.634
25,1424.428
26,1426.009
27,1427.545
28,1429.793
29,1433.462
30,1436.158
31,1444.561
32,1450.463
33,1454.285
34,1457.596
35,1459.312
36,1461.135
37,1463.348
38,1466.638
39,1469.845
40,1475.462
41,1479.481
42,1484.488
43,1490.173
44,1492.439
45,1496.122
46,1498.430
47,1499.604
48,1502.186
49,1503.967
50,1505.644
51,1507.165
52,1508.384
53,1510.586
54,1512.265
55,1513.368
56,1514.309
57,1515.891
58,1517.669
59,1520.357
60,1522.746
61,1526.208
62,1527.537
63,1529.120
64,1533.398
65,1539.581
66,1541.671
67,1543.626
68,1545.892
69,1548.511
70,1554.853
71,1559.934
72,1563.176
73,1566.318
74,1569.051
75,1571.748
76,1578.142
77,1582.317
78,1585.299
79,1588.014
80,1590.482
81,1595.016
82,1598.685
83,1604.254
84,1610.684
85,1614.727
86,1620.702
87,1625.036
88,1632.775
89,1641.038
90,1649.420
91,1653.083
92,1672.279
93,1682.718
94,1702.466
95,1716.821
96,1751.197
97,1797.787
98,1863.223
99,1925.864
