6,187.901
7,193.777
8,204.572
9,212.719
10,218.315
11,222.727
12,230.012
13,235.726
14,239.327
15,244.481
16,252.276
17,256.317
18,263.831
19,269.406
20,278.160
21,285.443
22,292.932
23,300.486
24,305.390
25,316.381
26,332.013
27,339.654
28,349.577
29,357.649
30,360.291
31,365.857
32,371.882
33,374.440
34,378.329
35,383.537
36,386.747
37,390.379
38,392.974
39,401.429
40,409.600
41,415.064
42,420.981
43,424.485
44,427.641
45,434.219
46,447.533
47,454.235
48,462.729
49,465.773
50,478.934
51,484.514
52,490.619
53,496.728
54,502.556
55,514.232
56,516.696
57,521.485
58,530.474
59,540.030
60,545.223
61,553.739
62,560.683
63,582.357
64,605.946
65,631.526
66,647.746
67,709.284
68,738.225
69,760.281
70,788.736
71,849.879
72,893.759
73,921.227
74,930.753
75,957.153
76,1105.689
77,1140.132
78,1179.089
79,1192.620
80,1205.825
81,1220.452
82,1222.806
83,1226.874
84,1232.585
85,1235.775
86,1242.446
87,1243.658
88,1249.150
89,1252.749
90,1261.834
91,1270.894
92,1284.659
93,1303.202
94,1319.189
95,1351.520
96,1353.150
97,1673.440
98,1705.578
99,1749.862
