5,1381.983
6,1383.607
7,1385.666
8,1387.877
9,1391.584
10,1409.387
11,1411.808
12,1415.759
13,1417.481
14,1419.168
15,1422.527
16,1425.619
17,1429.394
18,1435.570
19,1439.819
20,1441.729
21,1443.217
22,1447.227
23,1448.503
24,1450.048
25,1451.643
26,1453.666
27,1454.851
28,1455.776
29,1457.134
30,1458.868
31,1460.381
32,1462.044
33,1463.929
34,1466.948
35,1469.782
36,1471.601
37,1475.852
38,1478.670
39,1481.254
40,1484.910
41,1489.090
42,1492.619
43,1497.068
44,1500.229
45,1503.644
46,1505.870
47,1508.768
48,1512.984
49,1519.923
50,1524.247
51,1526.679
52,1528.611
53,1530.347
54,1531.646
55,1533.315
56,1534.961
57,1537.499
58,1541.214
59,1544.818
60,1546.969
61,1550.491
62,1553.614
63,1557.936
64,1560.341
65,1565.703
66,1569.633
67,1572.385
68,1576.549
69,1581.169
70,1585.260
71,1588.974
72,1591.607
73,1597.276
74,1600.240
75,1605.239
76,1608.202
77,1611.461
78,1615.133
79,1619.749
80,1627.277
81,1631.081
82,1636.410
83,1642.640
84,1647.849
85,1657.032
86,1666.377
87,1671.422
88,1676.597
89,1682.196
90,1688.994
91,1707.098
92,1710.910
93,1720.035
94,1730.759
95,1743.723
96,1752.774
97,1781.015
98,1807.345
99,1838.996
