5,1798.327
6,1822.483
7,1836.774
8,1847.780
9,1855.370
10,1862.126
11,1869.672
12,1877.258
13,1884.608
14,1889.533
15,1896.700
16,1905.110
17,1911.828
18,1919.615
19,1926.058
20,1938.588
21,1951.508
22,1959.187
23,1964.805
24,1971.349
25,1983.483
26,1989.996
27,1997.898
28,2004.916
29,2011.059
30,2016.260
31,2022.295
32,2031.856
33,2038.491
34,2044.936
35,2050.033
36,2057.803
37,2064.300
38,2073.415
39,2077.358
40,2085.074
41,2090.681
42,2096.236
43,2102.036
44,2112.114
45,2119.016
46,2122.004
47,2129.427
48,2137.533
49,2141.794
50,2146.476
51,2152.716
52,2159.816
53,2165.143
54,2173.171
55,2180.969
56,2186.250
57,2192.466
58,2203.055
59,2211.466
60,2220.668
61,2234.366
62,2241.276
63,2249.244
64,2262.761
65,2273.176
66,2279.405
67,2290.973
68,2307.166
69,2317.450
70,2329.365
71,2342.139
72,2359.926
73,2373.843
74,2385.732
75,2402.572
76,2421.918
77,2442.049
78,2458.889
79,2481.730
80,2495.329
81,2513.149
82,2534.283
83,2557.569
84,2581.439
85,2610.650
86,2630.509
87,2670.763
88,2704.182
89,2772.722
90,2834.625
91,2902.855
92,2973.553
93,3068.850
94,3172.436
95,3365.498
96,3667.275
97,4307.334
98,5428.671
99,8914.781
