6,1765.296
7,1787.873
8,1809.140
9,1819.244
10,1832.167
11,1838.301
12,1842.988
13,1846.704
14,1852.331
15,1857.492
16,1865.111
17,1868.642
18,1872.904
19,1878.113
20,1881.757
21,1885.721
22,1890.800
23,1892.994
24,1896.321
25,1900.114
26,1902.880
27,1905.596
28,1909.244
29,1913.679
30,1919.246
31,1925.243
32,1932.004
33,1938.076
34,1941.719
35,1945.618
36,1949.711
37,1955.049
38,1959.258
39,1963.377
40,1966.142
41,1969.098
42,1971.947
43,1978.282
44,1985.849
45,1993.490
46,1998.889
47,2005.421
48,2009.709
49,2021.943
50,2032.313
51,2038.157
52,2042.255
53,2047.383
54,2058.712
55,2063.220
56,2070.070
57,2075.623
58,2081.955
59,2096.517
60,2104.418
61,2108.831
62,2115.781
63,2125.379
64,2131.690
65,2140.212
66,2147.917
67,2155.623
68,2164.969
69,2172.679
70,2178.117
71,2196.952
72,2202.607
73,2207.789
74,2218.121
75,2228.949
76,2239.514
77,2256.859
78,2271.674
79,2288.043
80,2304.045
81,2325.323
82,2332.270
83,2339.660
84,2352.152
85,2364.085
86,2393.030
87,2413.111
88,2450.738
89,2482.728
90,2557.689
91,2645.824
92,2729.046
93,2799.180
94,2882.403
95,3019.203
96,3325.783
97,3632.914
98,5167.999
99,8626.942
