6,268.780
7,269.865
8,270.905
9,271.776
10,272.435
11,273.435
12,274.316
13,275.321
14,276.425
15,278.053
16,279.036
17,279.721
18,280.695
19,281.548
20,282.137
21,282.737
22,284.064
23,286.598
24,288.881
25,289.979
26,290.839
27,292.043
28,293.408
29,294.546
30,295.891
31,296.799
32,297.236
33,298.027
34,299.105
35,300.141
36,301.200
37,301.968
38,302.434
39,302.961
40,303.624
41,304.219
42,305.520
43,306.550
44,307.487
45,308.306
46,308.899
47,309.303
48,309.668
49,309.994
50,310.404
51,311.116
52,311.696
53,312.166
54,312.614
55,313.202
56,314.016
57,314.837
58,315.313
59,315.730
60,316.404
61,316.857
62,317.457
63,318.215
64,318.801
65,319.575
66,320.136
67,320.724
68,321.805
69,322.858
70,323.567
71,324.117
72,324.870
73,325.293
74,325.959
75,326.659
76,327.376
77,329.259
78,330.975
79,332.105
80,332.814
81,333.309
82,333.951
83,334.900
84,335.400
85,335.845
86,336.145
87,336.528
88,337.321
89,338.218
90,338.617
91,339.309
92,340.056
93,340.603
94,342.178
95,343.320
96,347.165
97,351.582
98,355.542
99,362.218
