6,348.005
7,369.742
8,383.496
9,404.199
10,413.859
11,424.684
12,439.523
13,448.749
14,461.052
15,469.379
16,484.444
17,510.050
18,521.521
19,530.195
20,536.202
21,543.207
22,554.232
23,564.164
24,576.793
25,589.267
26,599.043
27,603.233
28,609.912
29,622.075
30,630.908
31,638.736
32,649.216
33,659.416
34,672.147
35,679.274
36,693.206
37,700.984
38,712.245
39,721.945
40,731.276
41,752.657
42,763.860
43,780.495
44,801.551
45,824.358
46,836.181
47,849.592
48,859.918
49,883.643
50,896.831
51,900.585
52,967.826
53,1001.526
54,1035.507
55,1060.047
56,1069.028
57,1104.756
58,1116.343
59,1149.725
60,1165.459
61,1210.486
62,1226.819
63,1256.898
64,1268.754
65,1307.972
66,1339.361
67,1401.535
68,1482.836
69,1503.458
70,1564.165
71,1764.278
72,2019.521
73,2053.037
74,2235.449
75,2344.328
76,2378.243
77,2530.805
78,2540.802
79,2581.941
80,2612.539
81,2616.323
82,2637.416
83,2651.634
84,2665.527
85,2690.961
86,2737.468
87,2804.912
88,2858.870
89,2859.681
90,2867.214
91,2915.817
92,2917.114
93,2940.514
94,2948.037
95,2978.736
96,2982.863
97,3157.057
98,3209.185
99,3220.335
