5,1764.615
6,1769.169
7,1774.642
8,1779.832
9,1783.750
10,1792.308
11,1807.136
12,1820.774
13,1832.948
14,1842.653
15,1858.904
16,1887.319
17,1897.521
18,1909.327
19,1921.163
20,1939.166
21,1958.365
22,1972.019
23,1980.996
24,1990.651
25,1997.950
26,2008.998
27,2017.546
28,2023.672
29,2027.637
30,2037.870
31,2041.208
32,2047.824
33,2056.397
34,2065.515
35,2073.646
36,2079.299
37,2086.970
38,2092.567
39,2099.339
40,2104.618
41,2110.559
42,2116.488
43,2122.462
44,2126.961
45,2132.319
46,2138.348
47,2149.408
48,2158.453
49,2163.569
50,2170.616
51,2176.793
52,2189.318
53,2201.054
54,2221.621
55,2245.749
56,2255.907
57,2264.937
58,2275.905
59,2292.680
60,2312.312
61,2327.544
62,2347.121
63,2364.285
64,2377.235
65,2398.214
66,2411.364
67,2428.898
68,2448.456
69,2460.393
70,2470.729
71,2483.996
72,2489.918
73,2495.301
74,2499.020
75,2503.000
76,2511.398
77,2521.567
78,2538.353
79,2559.487
80,2588.544
81,2618.393
82,2645.867
83,2667.280
84,2688.784
85,2724.164
86,2760.756
87,2774.043
88,2807.761
89,2842.832
90,2877.412
91,2904.564
92,2944.365
93,3030.930
94,3128.544
95,3297.709
96,3404.495
97,3845.085
98,5241.862
99,5804.315
