6,248.319
7,264.203
8,274.834
9,276.711
10,277.354
11,277.628
12,277.912
13,278.065
14,278.181
15,279.173
16,279.530
17,280.056
18,280.480
19,280.898
20,282.491
21,282.843
22,283.213
23,283.999
24,284.420
25,284.750
26,285.082
27,285.554
28,285.947
29,286.230
30,286.653
31,287.041
32,287.205
33,287.357
34,287.436
35,287.659
36,287.808
37,288.054
38,288.326
39,288.579
40,288.788
41,289.041
42,289.272
43,289.415
44,289.555
45,289.697
46,289.825
47,290.023
48,290.270
49,290.420
50,290.739
51,291.176
52,291.374
53,291.531
54,291.697
55,291.903
56,292.090
57,292.467
58,292.948
59,294.063
60,294.197
61,294.386
62,294.798
63,295.199
64,295.610
65,296.676
66,296.973
67,297.205
68,297.452
69,297.713
70,297.923
71,298.142
72,298.584
73,298.791
74,299.083
75,299.552
76,300.298
77,300.851
78,301.422
79,301.646
80,301.844
81,302.359
82,303.216
83,303.505
84,303.766
85,304.342
86,304.890
87,305.431
88,306.538
89,307.815
90,310.016
91,311.121
92,312.604
93,317.671
94,329.461
95,345.589
96,360.120
97,371.896
98,385.754
99,389.946
