6,1757.072
7,1765.273
8,1768.941
9,1771.318
10,1775.658
11,1780.399
12,1784.913
13,1790.742
14,1796.382
15,1802.448
16,1808.610
17,1814.381
18,1821.930
19,1826.221
20,1829.624
21,1834.350
22,1839.514
23,1849.503
24,1859.473
25,1869.952
26,1877.026
27,1885.333
28,1893.575
29,1899.389
30,1908.802
31,1918.739
32,1928.888
33,1937.185
34,1944.873
35,1953.792
36,1960.233
37,1969.929
38,1979.926
39,1995.432
40,2001.636
41,2010.708
42,2018.345
43,2028.737
44,2036.676
45,2044.366
46,2051.623
47,2061.190
48,2070.198
49,2076.278
50,2085.319
51,2091.093
52,2100.253
53,2109.922
54,2119.058
55,2127.661
56,2133.100
57,2142.893
58,2148.539
59,2157.453
60,2172.573
61,2185.574
62,2190.819
63,2198.614
64,2204.885
65,2219.374
66,2223.344
67,2233.734
68,2247.381
69,2255.687
70,2263.450
71,2274.091
72,2286.034
73,2308.593
74,2323.246
75,2331.793
76,2348.252
77,2356.542
78,2371.872
79,2393.425
80,2403.445
81,2423.188
82,2439.035
83,2465.593
84,2484.453
85,2496.048
86,2513.002
87,2531.398
88,2555.417
89,2578.583
90,2605.259
91,2634.212
92,2694.914
93,2776.452
94,2926.760
95,3095.238
96,3432.871
97,3605.324
98,5022.007
99,5648.906
