5,1685.070
6,1728.599
7,1762.472
8,1794.260
9,1810.487
10,1820.847
11,1840.593
12,1852.714
13,1864.459
14,1877.506
15,1886.138
16,1892.177
17,1900.795
18,1911.090
19,1918.079
20,1927.085
21,1943.441
22,1950.038
23,1956.444
24,1962.027
25,1965.394
26,1968.166
27,1971.485
28,1976.236
29,1979.701
30,1984.616
31,1993.593
32,1997.561
33,2003.383
34,2009.455
35,2018.027
36,2024.664
37,2036.738
38,2047.127
39,2052.682
40,2058.522
41,2061.895
42,2068.125
43,2073.272
44,2085.040
45,2090.526
46,2097.591
47,2105.740
48,2110.664
49,2117.597
50,2123.956
51,2129.404
52,2134.216
53,2139.495
54,2145.047
55,2152.158
56,2159.016
57,2167.517
58,2171.923
59,2182.366
60,2191.588
61,2197.053
62,2203.443
63,2213.294
64,2220.364
65,2226.959
66,2234.944
67,2241.963
68,2248.687
69,2254.009
70,2263.167
71,2270.944
72,2282.675
73,2291.922
74,2297.574
75,2307.604
76,2319.773
77,2333.810
78,2353.567
79,2365.511
80,2382.974
81,2398.465
82,2415.920
83,2432.251
84,2450.305
85,2473.138
86,2495.922
87,2512.560
88,2544.152
89,2573.977
90,2622.619
91,2695.180
92,2755.722
93,2795.528
94,2865.571
95,3052.085
96,3366.827
97,3632.829
98,5242.747
99,8490.679
